id,Gender,Travel,Age,Mode of reservation,Class,Distance Travelled,Departure/Arrival time convenient,Ease of Online booking,Platform Number,Food Service,Railway service,Seat comfort,Ticket-collector service,Washroom service,Baggage security score,Compartment safety score,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
31158,Female,frequent,18,offline,second-class,792.0,1,3,4,5,3,2,2,3,4,2,5,0,0.0,0
125336,Female,non-frequent,27,online,second-class,958.4000000000001,4,1,4,5,1,5,3,1,4,1,5,0,0.0,0
27586,Female,frequent,14,offline,second-class,1526.4,1,1,3,1,1,1,1,4,4,3,1,0,0.0,0
84834,Male,frequent,44,online,first-class,769.6,4,4,4,5,3,4,4,4,4,1,2,18,13.0,0
4653,Female,frequent,69,online,second-class,582.4,5,5,5,1,4,4,2,2,2,2,4,11,2.0,0
67776,Male,frequent,32,online,second-class,2300.8,3,4,4,5,4,5,3,2,3,1,5,38,56.0,0
78364,Female,frequent,27,online,first-class,3004.8,5,5,5,1,1,1,2,2,4,4,1,0,8.0,0
46763,Male,frequent,48,online,handicapped-class,200.0,4,4,4,2,2,2,1,1,4,4,2,0,16.0,0
72286,Male,frequent,25,offline,second-class,1470.4,2,4,4,5,4,5,2,2,3,1,5,0,0.0,0
1870,Male,frequent,30,online,first-class,6046.400000000001,5,5,5,1,1,1,1,4,3,2,1,4,18.0,0
54744,Male,frequent,47,offline,second-class,1544.0,4,2,4,1,2,5,3,2,4,5,1,18,16.0,0
24356,Male,non-frequent,35,online,handicapped-class,1014.4000000000001,2,2,2,1,2,1,2,5,5,2,1,0,0.0,0
110120,Female,frequent,41,online,first-class,1411.2,0,0,2,2,3,3,5,0,5,4,4,9,8.0,0
101808,Female,frequent,35,online,second-class,2433.6,2,3,2,4,4,4,3,1,4,3,4,28,25.0,0
25988,Female,frequent,24,online,second-class,923.2,5,5,5,4,5,4,4,4,3,3,4,0,0.0,1
48596,Female,frequent,49,offline,second-class,1179.2,2,3,3,4,3,4,2,3,2,4,2,0,2.0,0
45160,Male,frequent,16,online,first-class,4553.6,2,2,2,4,4,1,3,3,2,2,4,0,0.0,0
128815,Female,non-frequent,34,online,first-class,3960.0,1,1,1,1,3,3,3,5,5,3,3,5,7.0,0
112273,Female,frequent,44,online,first-class,1769.6000000000001,1,1,1,4,4,4,1,1,1,3,4,21,21.0,0
92011,Male,non-frequent,35,offline,first-class,2451.2000000000003,5,4,2,3,4,3,4,2,3,5,3,0,0.0,0
105380,Male,frequent,39,online,first-class,5931.200000000001,4,4,4,5,3,3,3,3,3,3,3,0,0.0,0
93566,Male,frequent,54,offline,first-class,254.4,5,1,4,3,4,4,1,1,1,4,4,0,0.0,0
84443,Male,frequent,8,offline,handicapped-class,969.6,3,3,3,5,3,5,1,5,3,5,5,0,0.0,0
111021,Female,frequent,43,online,first-class,510.40000000000003,1,4,1,5,5,4,5,5,5,5,3,0,0.0,1
42918,Female,non-frequent,18,online,second-class,675.2,3,3,3,2,3,2,3,3,2,3,2,0,0.0,0
37611,Female,frequent,24,offline,second-class,1710.4,5,3,1,4,3,4,5,2,2,3,4,0,0.0,0
51022,Female,frequent,30,offline,second-class,539.2,4,2,3,1,2,1,4,2,5,5,1,21,10.0,0
126342,Male,frequent,29,offline,second-class,960.0,4,0,2,3,0,3,2,4,5,5,3,7,32.0,0
20617,Female,frequent,42,offline,second-class,1382.4,5,2,3,4,4,5,4,2,4,5,5,9,9.0,0
34952,Female,frequent,64,offline,second-class,299.2,2,3,3,3,3,3,5,3,5,3,3,0,0.0,0
18325,Female,frequent,16,online,handicapped-class,1144.0,3,3,3,4,5,3,2,3,1,5,4,0,0.0,1
38341,Female,non-frequent,23,online,second-class,1888.0,4,4,1,2,4,1,3,5,4,2,2,0,0.0,0
115556,Female,frequent,56,online,second-class,539.2,3,1,1,5,3,4,1,2,1,2,1,0,0.0,0
85162,Female,non-frequent,45,online,first-class,1102.4,3,3,3,1,3,1,4,5,4,3,1,0,9.0,0
55166,Male,frequent,67,offline,second-class,2572.8,5,3,2,2,3,2,5,5,5,4,2,0,1.0,0
90293,Female,non-frequent,15,online,second-class,1211.2,1,1,4,2,1,4,1,2,3,4,2,54,39.0,0
115941,Male,frequent,41,offline,second-class,539.2,4,4,4,5,4,5,5,5,5,3,5,39,33.0,1
55206,Female,frequent,67,offline,handicapped-class,2206.4,4,4,1,2,3,4,1,4,1,3,3,0,3.0,0
126172,Female,frequent,45,online,first-class,1009.6,2,2,2,3,4,5,5,5,5,4,3,0,0.0,1
83495,Male,frequent,57,online,first-class,1513.6000000000001,2,2,2,3,4,3,1,1,1,2,4,0,0.0,0
95070,Female,frequent,61,offline,second-class,545.6,4,2,4,4,5,4,4,2,4,5,5,0,17.0,0
5277,Male,frequent,23,offline,second-class,612.8000000000001,5,2,1,3,2,3,2,2,2,5,3,0,0.0,0
57076,Female,frequent,68,offline,handicapped-class,3304.0,4,1,1,3,3,4,1,1,1,3,3,5,0.0,0
57474,Male,frequent,27,online,second-class,1088.0,4,4,4,4,4,4,1,3,4,4,4,5,23.0,0
93575,Male,frequent,42,online,second-class,254.4,4,4,4,3,3,3,3,2,4,2,3,23,38.0,0
34785,Female,frequent,28,offline,second-class,481.6,4,1,3,2,1,4,4,3,5,5,2,0,0.0,0
82481,Female,frequent,63,offline,second-class,814.4000000000001,4,3,1,4,5,5,3,3,3,4,5,1,0.0,0
36570,Male,frequent,48,online,first-class,4140.8,3,3,3,3,3,3,2,3,3,3,3,167,223.0,0
82929,Female,non-frequent,23,online,second-class,950.4000000000001,5,2,3,4,2,4,5,2,4,5,4,33,14.0,0
29279,Male,non-frequent,27,online,second-class,1374.4,3,3,3,5,3,5,4,5,2,4,5,79,76.0,0
86271,Female,frequent,68,offline,second-class,361.6,4,0,5,4,5,4,4,0,5,5,5,16,11.0,0
97031,Male,frequent,64,offline,handicapped-class,1412.8000000000002,3,3,4,3,1,1,3,4,5,1,1,151,160.0,0
25118,Male,frequent,40,offline,second-class,1513.6000000000001,1,0,2,3,0,3,2,2,2,1,3,62,63.0,0
57991,Female,frequent,44,online,first-class,5681.6,2,2,2,4,3,4,1,1,1,1,1,51,41.0,0
104750,Female,frequent,41,online,second-class,1353.6000000000001,3,3,3,4,4,4,4,5,5,2,4,0,0.0,1
62031,Male,non-frequent,40,online,first-class,4137.6,2,2,3,5,2,5,4,5,4,3,5,0,0.0,0
110192,Female,frequent,29,offline,second-class,1689.6000000000001,4,3,2,2,3,2,2,2,4,3,2,40,30.0,0
102855,Male,frequent,49,offline,second-class,676.8000000000001,2,2,3,5,2,5,1,1,4,1,5,0,2.0,0
66508,Female,frequent,36,offline,second-class,715.2,4,2,1,1,2,1,4,3,4,5,1,0,0.0,0
75021,Male,frequent,56,online,first-class,377.6,2,2,2,5,4,5,5,5,5,3,5,0,0.0,1
60382,Female,non-frequent,22,online,second-class,1126.4,2,2,3,4,2,4,3,4,5,5,4,0,0.0,0
106959,Male,frequent,53,online,first-class,1499.2,2,2,2,4,4,4,4,4,4,3,3,3,10.0,1
21672,Female,non-frequent,23,online,second-class,1193.6000000000001,2,2,2,2,2,2,1,1,1,3,2,0,0.0,0
35757,Female,frequent,47,online,first-class,2572.8,1,1,1,2,3,4,2,2,2,4,3,0,0.0,0
50659,Female,frequent,33,offline,second-class,174.4,5,2,4,4,2,4,3,4,1,1,4,0,3.0,0
106389,Male,frequent,47,online,first-class,881.6,2,2,2,4,4,4,5,5,5,3,3,1,0.0,1
56746,Female,non-frequent,25,online,first-class,1595.2,0,3,4,3,3,3,3,3,5,4,3,6,2.0,0
99772,Male,frequent,10,offline,handicapped-class,577.6,4,3,3,5,3,5,4,2,4,3,5,70,85.0,0
129257,Female,frequent,44,online,first-class,4512.0,1,1,1,5,5,4,5,5,5,4,5,0,0.0,1
64896,Female,frequent,49,online,second-class,395.20000000000005,4,4,4,5,2,2,1,1,1,4,3,22,34.0,0
67076,Female,non-frequent,22,online,first-class,1627.2,0,5,5,1,5,1,3,5,5,3,1,0,0.0,1
34075,Female,frequent,60,offline,second-class,2678.4,4,3,4,4,4,3,5,3,5,2,4,66,43.0,0
76904,Female,frequent,30,offline,second-class,1008.0,3,2,5,1,2,1,3,2,4,1,1,3,1.0,0
17760,Female,non-frequent,19,online,handicapped-class,729.6,2,2,4,2,1,1,4,4,4,1,1,141,127.0,0
127913,Male,non-frequent,49,online,first-class,2673.6000000000004,1,1,2,4,1,1,4,5,4,4,4,0,0.0,0
115534,Male,frequent,50,online,second-class,492.8,1,1,1,2,2,2,3,2,2,2,2,18,12.0,0
19983,Male,frequent,30,online,first-class,958.4000000000001,5,5,5,2,2,2,5,1,2,1,2,0,0.0,1
41401,Female,frequent,55,online,first-class,1460.8000000000002,1,1,1,4,3,4,2,2,2,2,3,0,0.0,0
3428,Female,frequent,70,offline,second-class,340.8,4,4,3,1,4,3,4,4,3,3,4,0,0.0,0
17362,Male,frequent,30,offline,second-class,900.8000000000001,2,4,3,3,4,3,3,1,4,1,3,0,0.0,0
53128,Male,frequent,16,offline,second-class,3304.0,5,2,4,1,2,1,4,4,3,5,1,2,12.0,0
12449,Male,frequent,58,offline,second-class,321.6,5,2,5,5,2,5,4,2,1,5,5,10,15.0,0
107932,Female,frequent,55,online,second-class,977.6,1,4,4,3,4,4,4,4,4,2,4,0,0.0,0
2045,Male,frequent,33,online,first-class,1299.2,3,3,3,2,2,2,3,1,3,3,2,33,20.0,0
117575,Male,frequent,36,online,first-class,4732.8,5,5,5,5,4,4,4,4,4,2,2,22,15.0,0
53248,Female,frequent,71,online,handicapped-class,979.2,2,2,2,1,4,4,4,4,4,2,2,0,0.0,0
1666,Male,frequent,23,offline,second-class,881.6,3,3,4,2,3,2,3,5,3,2,2,0,0.0,0
23895,Female,frequent,61,online,first-class,926.4000000000001,3,1,1,3,3,3,3,3,3,4,4,0,11.0,0
126377,Male,frequent,28,offline,second-class,524.8000000000001,2,5,3,2,5,2,2,3,4,2,2,0,0.0,1
10918,Male,non-frequent,37,online,first-class,265.6,4,4,1,5,4,5,5,2,4,3,5,0,0.0,0
45228,Male,frequent,67,online,first-class,2931.2000000000003,4,4,4,4,3,4,1,1,1,4,1,0,0.0,0
52229,Male,frequent,42,online,first-class,4160.0,1,1,1,1,3,4,4,3,4,3,2,45,35.0,0
82582,Female,frequent,44,online,first-class,652.8000000000001,1,3,3,4,4,5,4,4,4,4,4,0,3.0,1
118072,Female,frequent,56,online,handicapped-class,1030.4,1,1,1,4,4,3,3,3,3,1,4,28,15.0,0
54638,Female,frequent,49,online,first-class,3683.2000000000003,1,1,1,4,3,3,2,2,2,3,4,0,0.0,0
20012,Male,frequent,29,offline,second-class,942.4000000000001,4,3,3,2,3,2,4,3,4,5,2,0,0.0,0
38480,Female,frequent,39,offline,second-class,1353.6000000000001,5,1,1,1,1,1,5,2,4,4,1,0,0.0,0
45082,Female,non-frequent,20,online,second-class,478.40000000000003,0,2,4,1,2,1,1,2,4,1,1,13,3.0,0
56781,Male,frequent,29,offline,handicapped-class,1708.8000000000002,3,1,1,4,1,4,2,4,3,5,4,34,44.0,0
98529,Male,frequent,63,offline,second-class,1068.8,4,2,5,5,2,5,3,4,4,3,5,0,0.0,0
105741,Male,frequent,55,online,second-class,1060.8,0,0,4,3,1,4,2,1,3,3,3,62,71.0,0
39867,Male,non-frequent,16,online,first-class,435.20000000000005,5,4,1,2,4,2,2,1,4,5,2,0,0.0,1
76597,Male,frequent,25,online,second-class,769.6,2,2,2,2,2,4,4,4,4,2,2,56,61.0,0
66309,Female,frequent,30,online,first-class,4633.6,4,4,4,3,3,3,3,4,4,1,3,0,9.0,0
69416,Male,frequent,46,online,first-class,6104.0,1,5,1,3,3,4,5,5,5,3,5,8,0.0,1
126668,Female,frequent,42,online,first-class,3641.6000000000004,3,3,3,1,1,2,2,2,2,2,3,4,0.0,0
94776,Female,frequent,55,online,second-class,705.6,3,3,3,3,2,2,1,1,1,3,1,3,8.0,0
90856,Female,frequent,26,online,first-class,950.4000000000001,2,2,2,3,3,3,1,2,4,3,3,0,0.0,0
30662,Male,frequent,45,offline,second-class,1232.0,4,2,3,1,2,1,3,2,4,5,1,12,20.0,0
59413,Female,frequent,31,offline,second-class,3915.2000000000003,4,3,1,4,3,4,4,3,4,3,4,0,0.0,0
87,Male,frequent,65,offline,second-class,107.2,5,3,3,5,3,5,4,3,5,4,5,1,0.0,0
84537,Male,frequent,39,online,first-class,4006.4,3,1,3,3,3,3,4,4,4,2,3,0,0.0,0
40382,Female,frequent,55,offline,second-class,2000.0,3,3,4,1,3,4,2,3,2,4,3,0,3.0,0
94849,Male,frequent,28,online,first-class,5596.8,1,1,1,4,4,4,3,2,3,2,4,3,0.0,0
74350,Female,non-frequent,38,online,first-class,1976.0,2,2,1,4,2,4,4,5,5,4,4,0,0.0,0
29625,Female,non-frequent,23,online,second-class,1987.2,3,3,2,4,3,1,4,5,1,4,4,0,0.0,1
40804,Male,non-frequent,29,online,second-class,958.4000000000001,3,3,3,5,3,5,3,4,4,4,5,58,38.0,0
58974,Male,non-frequent,37,online,first-class,2756.8,1,1,1,3,1,3,5,3,3,4,3,23,5.0,0
113735,Male,frequent,29,offline,second-class,662.4000000000001,4,4,2,3,4,3,2,2,3,1,3,0,0.0,0
29658,Male,frequent,47,offline,second-class,1454.4,4,2,2,5,2,5,4,1,3,3,5,0,0.0,0
3124,Female,frequent,27,offline,second-class,1620.8000000000002,1,2,2,4,2,1,2,2,3,1,4,30,24.0,0
94914,Male,frequent,65,online,second-class,468.8,1,4,4,4,4,4,2,2,1,2,4,0,0.0,1
126861,Male,frequent,56,offline,second-class,3400.0,2,1,4,4,1,4,1,3,4,1,4,4,0.0,0
856,Female,frequent,58,online,first-class,566.4,2,2,2,1,4,3,2,2,2,2,1,0,0.0,0
35902,Male,frequent,8,offline,handicapped-class,1704.0,4,3,4,3,3,1,4,5,4,5,3,0,0.0,0
45017,Male,frequent,43,offline,second-class,219.20000000000002,0,0,3,4,0,4,5,2,5,5,4,0,0.0,0
7666,Female,non-frequent,29,online,first-class,1227.2,3,3,4,2,3,2,4,4,5,5,2,0,0.0,0
105707,Male,non-frequent,26,online,second-class,1347.2,2,2,2,5,2,5,3,2,3,3,5,0,0.0,0
86427,Male,frequent,24,online,first-class,2844.8,1,1,1,2,2,2,3,3,4,1,2,39,22.0,0
20059,Female,frequent,55,offline,second-class,756.8000000000001,3,2,3,1,1,1,2,2,2,4,4,0,0.0,0
128136,Female,frequent,55,online,first-class,2958.4,5,4,5,3,1,3,4,4,4,1,4,6,0.0,0
31700,Male,frequent,32,offline,second-class,1353.6000000000001,5,0,4,5,0,1,4,5,5,3,5,8,2.0,1
38825,Male,frequent,44,offline,second-class,564.8000000000001,4,3,2,4,3,4,5,5,5,4,4,0,0.0,0
65316,Male,frequent,10,offline,first-class,691.2,5,0,3,3,0,4,4,2,5,3,3,0,0.0,1
38366,Male,frequent,52,offline,second-class,1812.8000000000002,4,4,3,2,4,2,5,4,4,5,2,0,0.0,0
27992,Male,frequent,39,online,second-class,1625.6000000000001,0,0,3,1,0,1,2,1,3,2,1,3,0.0,0
84638,Female,frequent,58,online,first-class,5497.6,5,4,5,2,5,4,4,4,4,4,4,81,67.0,1
73445,Female,frequent,53,offline,second-class,1891.2,5,4,2,2,4,5,5,4,5,5,3,4,13.0,0
40184,Female,non-frequent,37,online,second-class,572.8000000000001,0,1,2,4,1,4,1,1,3,1,4,0,0.0,0
43573,Male,non-frequent,26,online,second-class,2398.4,2,2,4,5,2,5,2,2,3,2,5,37,,0
6922,Male,frequent,68,offline,second-class,424.0,2,4,4,5,4,5,4,5,2,2,5,0,1.0,0
1979,Female,frequent,46,offline,second-class,561.6,4,2,5,2,5,4,2,2,4,5,3,23,28.0,0
113826,Male,frequent,56,offline,handicapped-class,377.6,4,3,2,5,3,5,5,4,4,5,5,25,23.0,0
115091,Female,non-frequent,21,online,first-class,539.2,0,4,2,4,4,4,4,3,5,4,4,37,32.0,1
2614,Female,frequent,68,offline,second-class,448.0,1,1,4,2,3,3,2,1,2,4,1,0,0.0,0
11837,Male,frequent,26,offline,second-class,1577.6000000000001,4,1,3,1,2,4,5,4,5,4,4,154,152.0,0
66655,Female,frequent,32,online,first-class,2576.0,4,4,4,4,4,4,5,4,4,3,4,0,0.0,1
59850,Female,frequent,53,online,first-class,5476.8,4,4,4,4,4,5,4,4,4,5,3,0,0.0,1
113041,Female,frequent,52,online,first-class,4355.2,5,5,5,5,4,4,2,2,2,3,4,0,0.0,1
71814,Female,frequent,30,online,second-class,2926.4,3,3,3,3,3,3,1,2,4,3,3,16,11.0,0
77351,Female,non-frequent,23,online,second-class,940.8000000000001,2,3,2,3,3,2,1,2,2,3,3,2,0.0,0
68114,Male,frequent,32,offline,second-class,1388.8000000000002,3,3,1,4,3,4,4,2,3,4,4,0,0.0,0
112473,Male,frequent,66,offline,second-class,1379.2,3,3,2,5,3,5,3,2,2,4,5,6,18.0,0
96703,Female,frequent,38,online,second-class,1113.6000000000001,3,4,3,4,4,4,2,3,4,1,4,6,16.0,0
107353,Male,frequent,46,online,second-class,1011.2,3,3,3,2,1,2,4,5,2,3,2,0,8.0,0
62365,Female,frequent,31,offline,first-class,4177.6,2,2,4,3,2,5,4,4,4,3,3,0,0.0,0
77987,Male,non-frequent,41,online,second-class,531.2,2,4,3,4,4,4,3,1,4,3,4,43,22.0,0
101318,Female,non-frequent,25,online,second-class,1577.6000000000001,3,3,3,3,4,4,4,4,4,4,4,156,152.0,0
86785,Male,frequent,48,online,first-class,3595.2000000000003,1,1,1,2,4,5,4,4,4,5,3,0,5.0,1
74334,Female,frequent,45,online,first-class,2700.8,3,2,3,1,2,3,4,4,4,4,4,0,0.0,0
126127,Male,frequent,59,online,first-class,960.0,1,1,1,3,5,5,5,5,5,3,3,0,2.0,1
58397,Female,non-frequent,23,online,second-class,1172.8,2,2,3,3,2,5,4,2,4,2,3,44,44.0,0
19343,Male,frequent,24,offline,second-class,1110.4,5,2,1,3,2,3,5,2,5,5,3,0,0.0,0
78044,Male,frequent,63,offline,second-class,531.2,4,2,2,4,2,4,3,3,5,3,4,0,0.0,0
90650,Female,non-frequent,25,online,first-class,929.6,0,3,2,4,3,3,4,4,4,5,4,0,0.0,0
127277,Female,frequent,35,offline,second-class,1632.0,0,2,5,4,2,1,4,4,5,4,4,0,0.0,0
118088,Male,frequent,44,online,second-class,1401.6000000000001,1,1,1,3,3,3,1,2,2,3,3,67,56.0,0
96916,Male,frequent,46,offline,second-class,1531.2,5,3,3,4,3,4,5,2,5,5,4,2,8.0,0
39051,Male,frequent,23,offline,handicapped-class,368.0,4,3,5,5,3,5,5,2,4,5,5,0,0.0,0
111750,Female,frequent,28,offline,second-class,1958.4,2,2,3,3,2,1,1,5,4,4,3,28,21.0,0
107112,Male,non-frequent,22,online,second-class,1347.2,2,2,3,1,2,1,5,2,5,3,1,24,13.0,0
122515,Female,frequent,38,offline,second-class,1488.0,5,2,5,1,2,1,4,4,4,4,1,1,15.0,0
117851,Female,frequent,31,offline,second-class,3412.8,1,4,2,2,4,2,2,5,1,4,2,76,84.0,0
64434,Female,frequent,39,online,first-class,4249.6,1,2,1,2,4,4,3,3,3,4,3,0,0.0,1
62721,Male,non-frequent,21,online,second-class,1252.8000000000002,3,3,1,3,2,2,2,1,1,2,2,0,1.0,0
50786,Male,frequent,35,offline,second-class,304.0,3,3,4,4,3,4,3,5,3,4,4,20,15.0,0
33773,Male,frequent,64,offline,second-class,3184.0,1,2,3,3,2,3,2,2,3,3,3,38,5.0,0
71594,Female,frequent,22,online,first-class,4008.0,4,4,4,2,2,2,1,5,3,4,2,0,0.0,0
41185,Female,frequent,58,online,second-class,686.4000000000001,2,2,2,4,3,4,2,2,2,2,4,16,33.0,0
13769,Female,frequent,28,offline,first-class,1480.0,5,3,4,4,3,4,4,2,4,3,4,0,1.0,0
22730,Female,frequent,34,online,first-class,5851.200000000001,1,5,1,5,2,1,5,5,5,1,2,110,111.0,1
87189,Female,frequent,45,online,first-class,2478.4,2,2,2,4,5,5,5,5,5,5,4,0,0.0,1
111516,Male,frequent,13,offline,second-class,625.6,5,3,4,4,3,4,3,3,5,5,4,0,0.0,0
42646,Male,frequent,18,offline,second-class,873.6,4,1,3,5,1,5,2,2,3,3,5,44,16.0,0
65241,Male,frequent,49,online,first-class,304.0,3,3,3,3,4,4,5,5,4,4,5,0,0.0,1
26506,Female,frequent,29,online,first-class,1326.4,1,1,1,3,3,3,2,3,3,3,3,0,0.0,0
62587,Male,frequent,45,online,second-class,2756.8,4,2,4,3,3,3,3,2,3,2,3,15,14.0,0
80955,Male,frequent,62,offline,second-class,1395.2,3,2,2,4,2,4,4,5,2,1,4,0,0.0,0
12679,Male,non-frequent,23,online,second-class,1153.6000000000001,3,3,3,3,5,3,3,3,1,3,3,197,189.0,0
18579,Male,frequent,42,online,first-class,5297.6,1,1,1,2,1,1,1,1,1,1,3,0,7.0,0
11697,Female,frequent,55,online,first-class,5745.6,5,5,5,5,5,5,5,5,5,4,5,0,0.0,1
72406,Male,frequent,50,online,second-class,1542.4,1,1,1,1,1,1,4,2,4,2,1,93,99.0,0
28348,Male,frequent,55,offline,second-class,1387.2,2,3,3,2,3,2,3,4,4,4,2,0,0.0,0
128968,Female,frequent,19,offline,second-class,662.4000000000001,4,2,1,5,2,5,2,4,3,4,5,0,0.0,0
72940,Female,non-frequent,26,online,first-class,1656.0,3,3,1,2,3,2,3,3,4,5,2,41,,0
86998,Female,frequent,66,offline,second-class,1451.2,5,3,1,2,5,5,3,3,3,5,3,25,12.0,0
74409,Male,frequent,41,online,first-class,1900.8000000000002,4,4,4,4,4,5,5,5,5,5,3,0,3.0,1
7333,Male,frequent,57,online,first-class,969.6,2,4,2,3,4,5,3,4,3,4,4,0,19.0,1
24266,Male,frequent,27,offline,second-class,214.4,0,0,1,5,0,2,5,5,4,4,5,0,4.0,0
128611,Male,frequent,45,online,second-class,1086.4,3,3,3,2,2,2,3,5,3,4,2,68,60.0,0
46739,Female,frequent,57,offline,second-class,200.0,3,2,4,5,2,2,1,2,1,4,2,0,0.0,0
36352,Female,frequent,46,online,handicapped-class,632.0,3,3,3,2,1,4,5,5,5,4,5,0,0.0,1
56433,Female,non-frequent,27,online,second-class,1150.4,2,2,4,5,2,3,3,1,4,3,5,0,5.0,0
50725,Female,frequent,62,offline,second-class,174.4,5,3,1,5,5,5,3,3,3,3,5,0,0.0,0
62677,Female,frequent,24,offline,handicapped-class,2790.4,5,3,3,3,3,3,4,5,5,5,3,13,0.0,0
59228,Male,frequent,48,online,first-class,1038.4,2,2,2,2,5,4,4,4,4,4,4,0,0.0,1
77911,Female,frequent,16,offline,second-class,976.0,5,3,4,3,3,3,4,2,4,3,3,5,0.0,0
35287,Female,frequent,25,online,first-class,1608.0,5,5,5,2,2,2,2,1,4,4,2,0,0.0,0
32828,Male,non-frequent,21,online,second-class,161.60000000000002,2,1,4,1,1,1,2,5,4,4,1,0,0.0,0
125102,Male,frequent,54,online,second-class,577.6,4,4,4,2,2,2,3,5,3,1,2,0,6.0,0
76963,Male,frequent,69,offline,second-class,3184.0,2,3,4,1,3,4,2,5,3,1,1,0,0.0,0
7148,Female,non-frequent,29,online,first-class,222.4,5,5,4,5,5,5,5,4,4,5,5,0,0.0,1
94458,Female,non-frequent,29,online,first-class,302.40000000000003,2,2,2,2,2,2,5,4,4,4,2,34,25.0,0
2111,Female,frequent,11,offline,handicapped-class,1256.0,4,2,1,3,2,3,4,2,4,5,3,0,14.0,0
80503,Female,frequent,55,online,first-class,2798.4,5,5,5,5,3,4,2,2,2,3,1,2,0.0,0
78795,Female,frequent,38,online,first-class,4115.2,1,1,1,5,5,3,5,5,5,5,3,99,111.0,1
35698,Female,frequent,29,offline,second-class,4137.6,2,2,4,2,2,2,3,4,3,2,2,0,0.0,0
51326,Male,frequent,49,online,handicapped-class,137.6,3,3,3,1,2,1,2,2,4,2,1,0,0.0,0
55697,Male,non-frequent,25,online,second-class,1699.2,3,3,4,3,3,2,1,3,4,4,3,0,2.0,0
7827,Female,frequent,36,offline,second-class,1040.0,5,3,2,4,3,4,3,3,1,5,4,0,0.0,0
53409,Male,frequent,26,online,first-class,3604.8,5,2,5,5,5,5,2,3,5,5,5,189,191.0,1
13230,Female,frequent,28,online,first-class,2870.4,1,1,1,5,5,5,4,3,5,2,5,0,0.0,1
56851,Female,frequent,34,online,first-class,3894.4,1,1,1,5,4,4,3,3,5,4,4,19,8.0,1
127778,Female,frequent,42,online,first-class,4252.8,2,2,2,4,5,5,4,4,4,3,3,0,0.0,1
29496,Female,frequent,60,online,second-class,1131.2,5,5,5,5,3,3,2,1,2,1,3,0,0.0,0
123749,Male,frequent,44,online,handicapped-class,153.60000000000002,1,1,1,4,4,4,4,3,3,3,4,0,1.0,0
30109,Female,frequent,8,offline,second-class,804.8000000000001,5,2,3,3,2,3,5,3,4,3,3,3,10.0,0
40906,Female,frequent,14,offline,second-class,940.8000000000001,4,3,5,3,3,3,3,3,5,3,3,0,0.0,0
32872,Female,frequent,18,offline,second-class,345.6,2,2,4,5,2,5,2,5,2,1,5,0,0.0,0
91065,Female,frequent,65,offline,second-class,929.6,5,3,3,3,5,5,4,3,4,3,4,0,0.0,0
125286,Male,non-frequent,26,online,first-class,1084.8,1,1,1,4,1,4,5,5,5,4,4,0,0.0,0
48814,Female,frequent,15,offline,first-class,673.6,2,3,4,2,3,2,1,3,4,4,2,0,0.0,0
77153,Male,frequent,44,offline,second-class,2984.0,3,3,3,5,3,5,3,5,4,1,5,0,0.0,0
25590,Male,frequent,35,offline,second-class,1113.6000000000001,4,3,4,5,3,4,5,2,5,5,5,6,0.0,0
122414,Male,frequent,50,online,second-class,3065.6000000000004,4,4,4,3,3,3,1,5,3,1,3,0,0.0,0
58734,Male,frequent,57,online,first-class,3131.2000000000003,2,2,2,3,5,5,5,5,5,3,5,11,34.0,1
97753,Female,non-frequent,65,online,second-class,619.2,1,4,4,1,4,1,1,4,4,2,1,24,14.0,0
85032,Male,frequent,22,offline,second-class,2544.0,5,4,2,3,4,3,1,4,5,3,3,0,0.0,0
84778,Male,non-frequent,12,online,second-class,875.2,5,2,3,5,2,5,4,2,5,4,5,1,1.0,0
118895,Male,non-frequent,45,online,first-class,912.0,3,3,1,5,3,5,3,2,5,4,5,0,0.0,0
32651,Female,non-frequent,32,online,second-class,260.8,4,2,4,5,2,2,4,2,4,4,5,10,14.0,0
97524,Male,frequent,58,online,first-class,5289.6,0,0,2,2,5,5,4,4,4,3,3,0,0.0,1
121966,Male,frequent,46,online,first-class,208.0,2,3,2,3,4,4,2,2,2,3,2,35,37.0,0
126348,Female,frequent,23,offline,second-class,748.8000000000001,2,3,2,5,3,5,1,4,2,1,5,4,0.0,0
78210,Female,frequent,11,offline,second-class,414.40000000000003,4,0,2,5,0,5,4,4,3,3,5,0,32.0,0
6184,Male,frequent,16,offline,second-class,654.4000000000001,4,3,3,2,3,2,1,5,3,1,2,0,0.0,0
68447,Female,frequent,45,online,first-class,5988.8,4,4,4,3,4,4,2,2,2,4,3,0,19.0,0
18983,Male,frequent,52,online,first-class,5192.0,4,4,4,2,3,3,5,5,5,4,3,93,77.0,1
129794,Female,frequent,8,offline,second-class,539.2,5,4,5,5,4,1,4,2,3,3,5,0,0.0,0
117132,Male,frequent,35,offline,second-class,993.6,4,1,4,3,1,4,4,5,4,4,3,0,0.0,0
68264,Female,frequent,68,offline,second-class,1009.6,4,3,5,4,4,5,2,3,2,5,4,0,5.0,0
43966,Male,frequent,9,online,second-class,953.6,3,3,3,2,2,1,3,3,4,1,2,66,67.0,0
104928,Female,frequent,53,offline,second-class,336.0,5,3,5,3,5,4,4,3,4,1,5,14,12.0,0
