ids,bod,ammonium,silicon_dixoide,potassium_dichromate,oxygen_saturation,conduct,nitrogen_dioxide,hardness,nitrate,carbon_dioxide,potassium_permanganate,chlorine,phosphate,oxygen,standard_ph,standard_temperature,38100,57500,55800,59300,29600,33400,25400,19400,50390,37880,17300,49700,34500,30400
470,0.150483761376762,0.029532817249785997,1.10888264457934,0.11476368704276899,6.1427385440244295,2.76883055925066,0.115156309937155,3.62524260497338,0.8589898007669291,0.0,0.22972154139828196,0.11386429712401301,0.04210232319036,5.09516135809864,25.223448323666897,3.8179792881770895,0,1,0,1,1,0,1,0,0,0,1,0,1,1
471,0.150483761376762,0.050627686713919005,0.900967148720717,0.25821829584623,5.159010125017621,2.11843411915822,0.057578154968577995,3.07357525204265,0.9203462151074241,0.0,0.324312764326987,0.26913379320221303,0.04210232319036,5.21943358634495,25.223448323666897,1.98690758874522,0,1,1,0,0,0,1,1,0,0,1,0,0,0
472,0.15933574734010095,0.10969332121349196,1.00492489665003,0.21996373349864,5.71541760183143,2.62016851580096,0.115156309937155,3.42821855035526,0.7362769720859399,0.0,0.28377366878611304,0.165620795816747,0.04210232319036,4.5566483690313,24.923169176956602,4.246527983788799,0,1,1,0,0,0,1,0,0,0,0,0,0,1
473,0.115075817523406,0.029532817249785997,0.9356197313638208,0.31081831907416496,4.94980091373563,2.1927651408830697,0.057578154968577995,3.23119449573714,1.07373725095866,0.0,0.21620850955132506,0.12421559686256,0.02105116159518,4.5152242929492,25.223448323666897,2.88296395229698,0,0,0,1,0,0,0,1,0,0,1,1,0,0
474,0.5399711437636739,0.430335337068313,1.5247136362966,0.5403456931597029,2.82209872239963,3.251982200462181,1.0364067894344,4.13750514698049,1.04305904378841,0.0,0.432417019102649,0.6521318835284399,0.10525580797590099,3.52104646697873,24.6228900302463,0.38958972328337604,1,0,0,0,1,0,1,0,0,0,1,0,0,1
475,0.28326355082684496,0.24470048578394296,1.83658688008454,0.58816389609419,5.37712185592863,3.5214321542147595,0.863672324528664,4.45274363436948,1.31916290832064,0.0,0.31079973248002896,0.8488065785608271,0.21051161595180198,4.80519282552392,25.523727470377196,3.07775881393867,0,0,1,0,0,0,1,1,0,1,1,0,0,1
476,0.150483761376762,0.130788190677625,1.7326291321552199,0.33472742054140897,5.30145043908195,2.88032709183793,0.287890774842888,4.01929071420962,2.17815270908757,0.0,0.3378257961739439,0.393349390064773,0.06315348478554,4.88804097768813,25.523727470377196,2.78556652147614,1,0,1,0,1,1,1,1,0,1,1,1,0,1
477,0.318671494680201,0.303766120283515,1.62867138422591,0.58816389609419,6.54335192733037,3.9395441514170497,0.287890774842888,4.373934012522232,1.2271282868099,0.0,0.5675473375722271,1.1903994699328702,0.189460454356621,5.385129890673361,25.523727470377196,3.89589723283376,0,0,0,0,1,0,1,0,0,0,1,1,0,1
478,0.300967522753523,0.489400971567885,0.6237464875758809,0.449491107584178,6.38755783382251,3.17765117873733,0.4606252397486211,3.7040522268206297,1.01238083661817,0.0,0.4729561146435221,0.83845527882228,0.39997207030842297,6.255035488397517,25.523727470377196,2.25962039504358,0,0,1,0,0,0,0,1,0,1,0,1,0,0
479,0.239003621010151,0.067503582285226,1.10888264457934,0.301254678487268,5.9824931907020495,2.42504958377323,0.287890774842888,3.34940892850802,1.2578064939801499,0.0,0.351338828020902,0.32089029189494706,0.189460454356621,5.67509842324808,25.523727470377196,2.53233320134194,1,0,1,0,0,0,1,0,1,1,1,1,0,0
480,0.274411564863507,0.15188306014175798,1.4207558883672802,0.511654771399011,4.47351611358301,2.5737116272229303,0.4606252397486211,3.31000411758439,1.13509366529916,0.0,0.28377366878611304,0.414051989541867,0.08420464638072099,4.22525576037448,25.223448323666897,2.5712921736702796,1,1,1,0,0,1,1,1,0,1,0,1,0,1
481,0.239003621010151,0.23204356410546306,1.5593662189396995,0.315600139367614,4.70053036412304,2.4529237169200497,0.518203394717198,3.86167147051512,1.5645885656826202,0.0,0.513495210184396,0.26913379320221303,0.23156277754698198,4.39095206470289,24.322610883536,2.6686896044911297,0,0,1,1,0,0,0,1,0,0,0,1,0,0
482,0.16818773330343895,0.09281742564218501,1.14353522722245,0.459054748171075,4.90083705577601,2.5830030049385297,0.17273446490573302,3.5070281722025096,2.6996822309817796,0.0,0.36485185986786,0.35194419111058706,0.04210232319036,5.178009510262839,24.923169176956602,1.6362768377901795,0,0,0,0,0,0,0,1,1,0,0,1,0,0
483,0.3717834104602349,0.13922613846327805,0.589093904932776,0.463836568464524,4.58924886876028,2.5737116272229303,0.287890774842888,3.3888137394316398,2.2088309162578197,0.0,0.4729561146435221,0.382998090326227,0.04210232319036,4.39095206470289,23.421773443404998,2.45441525668527,1,0,0,1,0,0,0,1,0,0,1,1,0,0
484,0.292115536790184,0.177196903498717,1.2821455577948702,0.43992746699728,7.83866853335292,3.77229935253613,0.7485160145915091,4.649767688987597,3.80409768911069,0.0,0.37836489171481796,0.6521318835284399,0.04210232319036,5.88221880365859,25.523727470377196,4.9477894856988796,1,0,1,0,0,0,1,1,1,0,1,0,0,0
485,0.256707592936829,0.10547434732066499,1.94054462801385,0.8033458092993809,5.986944450516571,3.855921751976589,0.9788286344658192,5.12262542007108,3.65070665325945,0.0,0.405390955408733,0.9212656767306541,0.189460454356621,5.13658543418074,25.223448323666897,3.46734853722205,1,0,1,1,0,0,0,1,0,1,1,1,0,1
486,0.32752348064354,0.029532817249785997,0.900967148720717,0.459054748171075,8.4707474270134,3.7165510862424997,0.17273446490573302,4.373934012522232,2.66900402381153,0.0,0.37836489171481796,1.05583257333176,0.06315348478554,6.50357994489013,25.223448323666897,4.67507667940051,0,0,1,0,1,1,1,1,0,0,1,0,0,1
487,0.150483761376762,0.09703639953501199,1.62867138422591,0.640763919322126,5.23023028204979,3.4099356216274903,0.345468929811465,4.610362878063969,4.08020155364292,0.0,0.432417019102649,0.46580848823459997,0.10525580797590099,4.929465053770231,24.923169176956602,2.5907716598344503,1,0,0,0,0,0,0,1,0,0,1,1,0,0
488,0.19474369119345605,0.046408712821093,1.7326291321552199,0.40645472494313895,5.76883271960555,3.61434593137083,4.20320531270616,4.689172499911219,3.49731561740821,0.0,0.3378257961739439,0.9005630772535601,0.673637171045765,4.68092059727761,23.7220525901153,4.05173312214711,0,0,1,1,0,0,1,1,0,0,1,1,1,0
489,0.531119157800335,0.2742333030337289,0.277220661144836,0.35385470171520395,3.2049070664475297,3.63292868680204,0.863672324528664,3.979885903286,2.51561298796029,0.699282915265795,0.635112496807016,1.23180466888705,0.35786974711806296,3.2725020104861198,23.7220525901153,1.90898964408854,0,0,0,1,0,0,0,1,0,0,0,1,0,0
490,0.292115536790184,0.10969332121349196,1.17818780986555,0.191272811737948,7.3801887724583395,3.4471011324899195,0.23031261987431,4.33452920159861,2.02476167323633,0.0,0.445930050949607,0.6624831832669871,0.10525580797590099,5.79937065149439,25.523727470377196,4.402363873102151,1,0,1,0,0,1,1,0,0,0,0,0,0,0
491,0.28326355082684496,0.042189738928266,1.31679814043797,0.286909217606922,5.03882611002584,2.79670469239748,0.057578154968577995,3.8222666595915,2.7303604381520294,0.0,0.351338828020902,0.4451058887575071,0.21051161595180198,4.5566483690313,24.6228900302463,2.9608818969536603,0,1,1,1,0,0,1,1,1,0,1,0,0,0
492,0.265559578900168,0.08859845174935901,1.0742300619362402,0.38732744376934497,4.989862252066219,3.05686326843445,0.806094169560086,3.979885903286,2.63832581664128,0.0,0.28377366878611304,0.86950917803792,0.168409292761441,4.5152242929492,24.322610883536,2.9608818969536603,0,0,0,0,1,0,1,1,0,0,0,1,0,0
493,0.256707592936829,0.16032100792741102,1.31679814043797,0.554691154040049,4.81626311930032,2.7781219369662704,1.09398494440297,4.5709580671403485,3.3746027887272203,0.0,0.4729561146435221,0.49686238745024,0.29471626233252196,4.43237614078499,24.0223317368256,2.80504600764031,0,1,1,1,0,0,1,1,0,0,0,1,0,0
494,0.203595677156795,0.12235024289197098,1.21284039250866,0.898982215168355,5.55517224850905,2.62016851580096,0.115156309937155,3.54643298312613,2.23950912342807,0.0,0.864834038205298,0.414051989541867,0.02105116159518,5.757946575412282,24.923169176956602,1.7921127271035302,0,0,1,1,1,0,0,0,1,0,0,1,0,0
495,0.3363754666068789,0.379707650354394,1.87123946272764,0.4877456699317671,6.57896200584646,3.6793855753800697,1.09398494440297,4.76798212175847,2.60764760947104,0.0,0.810781910817467,0.9316169764691999,0.168409292761441,5.426553966755461,25.523727470377196,3.8764177466695897,1,0,0,0,1,0,1,1,0,0,0,0,0,1
496,0.265559578900168,0.13922613846327805,1.7326291321552199,0.473400209051421,5.470598312033348,3.63292868680204,0.4606252397486211,4.72857731083485,3.49731561740821,0.0,0.351338828020902,0.703888382221173,0.168409292761441,5.05373728201654,25.223448323666897,2.76608703531197,0,0,1,1,1,0,1,1,0,0,1,1,0,0
497,0.274411564863507,0.07594153007087899,1.6979765495121202,0.325163779954511,4.67827406505049,3.8466303742609798,0.863672324528664,4.80738693268209,3.1291771313652403,0.0,0.432417019102649,1.03512997385467,0.48417671668914297,3.85243907563556,23.7220525901153,3.89589723283376,0,0,0,0,0,1,0,1,0,0,1,1,0,0
498,0.876346610370553,0.459868154318099,0.554441322289672,1.07590956602596,2.89777013924631,4.04174930628871,1.0364067894344,4.09810033605687,2.60764760947104,0.815830067810094,1.45940743947144,1.5319923613049098,0.526279039879504,2.9411094018293,23.421773443404998,1.96742810258105,1,0,1,1,1,1,0,1,0,0,0,0,1,0
499,0.548823129727013,0.168758955713064,0.727704235505194,0.535563872866254,4.20198926489787,4.14395446116038,0.7485160145915091,4.76798212175847,1.4725539441718798,0.0,0.5675473375722271,0.9626708756848399,0.14735813116626098,3.3967742387324305,24.0223317368256,4.09069209447545,1,0,0,0,0,0,0,1,0,0,0,0,0,1
500,0.424895326240268,0.10969332121349196,0.31187324378794,0.7459639657779971,6.712499800281769,3.14977704559052,0.518203394717198,4.13750514698049,2.23950912342807,0.0,0.432417019102649,0.6417805837898929,0.10525580797590099,6.255035488397517,26.4245649105082,2.6881690906553,1,0,1,0,1,1,0,1,1,0,1,1,1,0
501,0.354079438533557,0.13922613846327805,1.10888264457934,0.32994560024796,5.07443618854192,3.26127357817779,0.863672324528664,4.21631476882774,0.4601731075537121,0.0,0.391877923561776,0.517564986927333,0.21051161595180198,4.5152242929492,24.6228900302463,3.11671778626701,1,1,1,1,1,0,0,1,0,0,0,0,0,0
502,0.36293142449689597,0.21516766853415692,1.49006105365349,0.6694548410828179,4.30436824063161,3.03828051300324,1.09398494440297,4.80738693268209,2.9757860955140094,0.0,0.5810603694191839,0.569321485620067,0.4631255550939629,3.9352872277997597,24.0223317368256,2.8634844661328103,0,0,0,0,0,0,0,1,0,0,1,1,0,0
503,0.292115536790184,0.09281742564218501,1.17818780986555,0.8750731137011121,5.1634613848321305,2.80599607011308,0.17273446490573302,3.7828618486678796,2.2088309162578197,0.0,0.49998217833743797,0.517564986927333,0.04210232319036,5.26085766242705,24.0223317368256,1.92846913025271,0,0,0,0,0,0,0,1,1,1,0,1,0,0
504,0.460303270093624,0.13922613846327805,0.415830991717254,0.621636638148331,3.48533643476169,4.18111997202281,2.93648590339746,4.5709580671403485,1.71797960153386,0.0,0.5405212738783111,0.9626708756848399,0.10525580797590099,2.65114086925458,24.322610883536,4.791953596385532,1,0,1,1,1,1,1,1,1,1,0,1,0,1
505,0.486859227983641,0.291109198605035,1.7326291321552199,0.6646730207893691,3.8814985582531203,4.09749757258235,1.49703202918302,5.398459096536452,3.15985533853549,0.0,0.48646914649048,1.2421559686256,0.5052278782843239,3.35535016265032,24.0223317368256,3.38943059256537,1,0,1,1,0,1,1,1,0,0,0,1,0,1
506,0.663898947250419,0.21094869464132998,0.415830991717254,0.927673136929047,3.28502974310872,3.9116700182702298,0.9788286344658192,4.5709580671403485,2.4542565736198,0.0,0.9188861655931292,1.51128976182781,0.29471626233252196,3.2310779344040097,23.421773443404998,2.22066142271524,0,0,0,1,0,0,0,1,0,1,0,0,0,0
507,0.30981950871686204,0.08859845174935901,1.17818780986555,0.908545855755253,4.8474219380018875,2.8431615809755098,0.17273446490573302,3.86167147051512,2.14747450191732,0.0,0.432417019102649,0.52791628666588,0.02105116159518,4.929465053770231,24.6228900302463,1.94794861641688,0,0,1,0,1,1,0,1,1,0,0,1,0,0
508,0.32752348064354,0.10969332121349196,0.48513615700346296,0.640763919322126,4.5536387902442,4.18111997202281,1.61218833912017,4.610362878063969,1.96340525889584,0.0,0.49998217833743797,0.9316169764691999,0.10525580797590099,3.43819831481453,24.322610883536,4.8698715410422,1,0,1,0,0,0,1,1,1,0,1,1,0,0
509,0.265559578900168,0.059065634499571994,1.6979765495121202,0.444709287290729,3.1381381692298698,4.00458379542629,2.18796988880595,4.76798212175847,2.63832581664128,0.0,0.4729561146435221,0.9626708756848399,0.526279039879504,2.52686864100827,23.7220525901153,4.12965106680379,0,0,1,0,0,0,1,1,0,0,1,0,0,0
510,0.3717834104602349,0.10969332121349196,1.31679814043797,0.6455457396155739,3.94381619565627,3.0104063798564202,0.4606252397486211,4.05869552513324,2.08611808757683,0.0,0.445930050949607,0.6624831832669871,0.12630696957108098,4.473800216867099,24.0223317368256,1.09085122519345,1,1,1,0,0,1,0,1,0,0,0,1,0,0
511,0.203595677156795,0.130788190677625,2.00984979330006,0.425582006116934,4.50022367247007,3.77229935253613,0.403047084780043,4.373934012522232,2.51561298796029,0.0,0.405390955408733,0.703888382221173,0.526279039879504,3.6453186952250403,24.923169176956602,4.07121260831128,1,0,1,1,1,0,0,0,0,0,1,1,0,1
512,0.3894873823869121,0.19829177296285,0.415830991717254,0.6838003019631639,3.74796076381781,3.90237864055462,0.863672324528664,4.41333882344586,2.3929001592792996,0.0,0.648625528653973,1.28356116757979,0.39997207030842297,3.6867427713071503,24.322610883536,2.22066142271524,0,0,1,0,1,1,0,1,0,1,0,0,0,0
513,0.486859227983641,0.19407279907002398,0.48513615700346296,0.49730931051866495,3.2360658851490998,3.9116700182702298,2.64859512855457,4.53155325621673,0.7362769720859399,0.0,0.635112496807016,0.9005630772535601,0.694688332640945,2.52686864100827,24.0223317368256,4.48028181775882,1,0,1,1,0,1,1,1,1,0,0,0,0,0
514,0.354079438533557,0.189853825177197,0.242568078501731,0.444709287290729,5.2613891007513605,3.3727701107650696,0.403047084780043,4.295124390674991,2.14747450191732,0.0,0.432417019102649,0.80740137960664,0.21051161595180198,4.97088912985233,25.523727470377196,2.5712921736702796,0,0,0,0,1,1,1,0,1,1,1,1,0,0
515,0.24785560697349002,0.07594153007087899,1.24749297515176,0.14823642909691,4.4423572948814405,3.4842666433523397,0.7485160145915091,4.41333882344586,2.36222195210906,0.0,0.37836489171481796,1.04548127359321,0.189460454356621,3.76959092347135,24.322610883536,3.5842254542070604,1,0,0,0,1,1,1,1,0,0,0,0,0,0
516,0.300967522753523,0.11813126899914501,1.2821455577948702,0.6694548410828179,3.47198265531816,3.0104063798564202,2.36070435371168,4.84679174360572,2.66900402381153,0.0,0.5810603694191839,0.49686238745024,0.5052278782843239,3.10680570615771,23.7220525901153,3.0582793277745,0,0,0,0,0,1,0,1,0,0,0,0,0,0
517,1.07109030156401,3.5523760177600003,3.0840798552362996,1.31021876040494,5.65309996442828,5.16600600987707,4.6638305524547805,5.51667352930732,1.04305904378841,0.0,1.60805078978798,2.42220413881992,1.45253015006743,4.80519282552392,24.6228900302463,3.5647459680428906,0,0,0,0,1,1,1,1,0,1,0,0,0,1
518,1.02683037174731,0.8733275958151059,3.0494272725932,1.37716424451323,6.320788936604849,5.11954912129904,2.53343881861741,5.67429277300182,0.9203462151074241,0.0,0.662138560500931,2.2151781440489904,0.526279039879504,5.509402118919669,24.322610883536,3.3115126479087,0,0,0,0,0,1,0,1,0,1,0,0,0,1
519,0.451451284130285,0.42189738928265996,2.98012210730699,0.726836684604202,5.20797398297724,3.8094648633985604,1.26671940930871,4.373934012522232,2.36222195210906,0.0,0.432417019102649,0.828103979083733,0.35786974711806296,4.68092059727761,25.223448323666897,3.0193203554461605,0,0,0,0,0,1,1,1,0,1,1,0,1,1
520,1.02683037174731,1.92807106902176,3.25734276845182,1.67841892300049,6.4409729515966285,7.05215568614514,0.7485160145915091,6.2653649368561695,0.521529521894207,0.0,0.986451324827918,1.4905871623507199,1.13676272613973,5.01231320593443,25.223448323666897,4.51924079008716,0,0,0,0,1,1,1,1,0,1,1,0,1,1
521,1.1596101611974,2.1094869464133,2.5989436982328398,2.52480111494091,5.3281579979690195,7.25656599588847,2.07281357886879,6.38357936962704,0.61356414340495,0.0,1.66210291717581,5.951997349664331,0.5473302014746839,5.05373728201654,25.523727470377196,2.53233320134194,0,0,0,0,0,1,0,1,1,1,0,0,0,0
522,1.18616611908742,0.826918882994013,2.70290144616215,1.2050187139490702,6.507741848814289,4.39482165948175,1.9000791139630602,5.398459096536452,2.4542565736198,0.0,0.85132100635834,1.33531766627252,0.44207439349878297,6.17218733623331,25.223448323666897,2.53233320134194,0,0,1,0,0,1,1,1,1,1,1,0,0,1
523,0.601935045507047,0.7341014573518281,2.70290144616215,1.11416412837355,5.243584061493321,4.924430189271309,0.863672324528664,4.76798212175847,1.4725539441718798,0.0,0.864834038205298,1.6872618573831102,0.9683534333782868,4.34952798862079,24.6228900302463,3.8179792881770895,0,0,0,0,0,1,1,1,0,1,0,0,0,1
524,1.3277978945008402,1.1264660293847,2.80685919409146,1.8553462738580901,5.03882611002584,4.53419232521585,1.9576572689316398,5.35905428561283,1.07373725095866,0.0,1.75669414010451,2.86731002757743,0.189460454356621,4.5566483690313,24.0223317368256,2.9608818969536603,0,0,0,0,0,1,1,1,0,0,0,0,0,0
525,0.230151635046812,0.09703639953501199,1.49006105365349,0.69814576284351,4.98541099225171,3.251982200462181,0.23031261987431,4.295124390674991,4.17223617515366,0.0,0.5405212738783111,0.517564986927333,0.04210232319036,4.84661690160602,24.6228900302463,2.31805885353609,0,0,1,0,0,1,0,1,1,0,1,1,0,0
526,0.300967522753523,0.438773284853966,2.07915495858627,0.286909217606922,5.01656981095329,3.7258424639581,0.403047084780043,4.72857731083485,3.43595920306772,0.0,0.554034305725269,0.6314292840513471,0.06315348478554,4.39095206470289,25.223448323666897,3.2725536755803595,0,0,0,0,0,0,1,1,1,1,1,0,0,1
527,0.203595677156795,0.10969332121349196,2.04450237594316,0.315600139367614,5.4616957924043295,4.23686823831645,0.345468929811465,5.20143504191833,4.9085131472396,0.0,0.7567297834296359,0.6624831832669871,0.12630696957108098,4.30810391253869,24.923169176956602,4.36340490077381,1,0,1,0,0,0,1,0,1,0,1,0,0,0
528,0.230151635046812,0.08859845174935901,2.18311270651558,0.707709403430407,4.89193453614699,3.98600103999508,0.17273446490573302,5.00441098730021,5.920893983857759,0.0,0.405390955408733,0.7349422814368131,0.06315348478554,4.30810391253869,24.6228900302463,3.21411521708785,1,0,1,1,1,1,0,1,0,1,1,1,0,1
529,1.6553213751443798,0.05484666060674599,1.7326291321552199,1.3676006039263302,5.8311503570087,4.20899410516963,0.345468929811465,5.083220609147459,4.6324092827073695,0.0,1.02699042036879,1.31461506679543,0.02105116159518,4.5980724451134005,24.923169176956602,4.36340490077381,1,0,0,0,0,0,1,0,0,0,1,1,1,1
