id,dered_i,dered_z,dered_u,dered_g,dered_r,err_i,err_z,err_u,err_g,err_r,extinction_r,skyVersion,run,rerun,camCol,field,obj,photoz,#ra,dec,class
29803,15.9097,15.8461,17.4833,16.4178,16.0378,0.00288,0.008029999999999999,0.011040000000000001,0.00268,0.00238,0.04455,1,752,40,1,208,11,2.2699,174.66661000000002,-1.08885,0
29804,13.3227,13.1786,16.5065,14.3842,13.5766,0.0006799999999999999,0.00137,0.00575,0.00088,0.00066,0.04319,1,752,40,1,208,16,3.4354,174.67363999999998,-1.0590700000000002,0
29805,19.7286,19.8704,22.49,20.8294,20.1137,0.09062,0.3112,0.90338,0.11119000000000001,0.06973,0.0429,1,752,40,1,208,17,3.26174,174.67691000000002,-1.05518,0
29806,14.3541,14.2982,16.5813,15.0343,14.5166,0.00562,0.00625,0.011059999999999999,0.006409999999999999,0.00627,0.049280000000000004,1,752,40,1,208,27,2.88128,174.69725,-1.21285,0
29807,16.7206,16.7084,18.4665,17.2142,16.7301,0.6079,0.69786,0.34446,0.47312,0.5041100000000001,0.04944,1,752,40,1,208,28,2.11692,174.69858,-1.21322,2
29808,18.2966,18.0036,19.4787,21.1714,19.5279,1.72228,0.3716,4.2142800000000005,1.0359200000000002,36.61821,0.049089999999999995,1,752,40,1,208,29,4.682980000000001,174.69566,-1.2146,0
29809,17.0094,16.9227,18.8115,17.6662,17.2089,0.00683,0.0201,0.031889999999999995,0.006679999999999999,0.0055899999999999995,0.05164,1,752,40,1,208,30,1.9503099999999998,174.71432,-1.2267299999999999,0
29810,15.9245,15.8576,17.7055,16.4908,16.0612,0.00301,0.00838,0.013430000000000001,0.0029100000000000003,0.00248,0.0512,1,752,40,1,208,32,2.07737,174.72436000000002,-1.1958,0
29811,15.7759,15.7235,17.0414,16.1457,15.8844,0.0026899999999999997,0.007529999999999999,0.00834,0.00233,0.0022,0.04965,1,752,40,1,208,34,2.28419,174.72513,-1.1624700000000001,0
29812,14.9262,14.7689,18.2045,16.0538,15.204,0.00156,0.0036799999999999997,0.0197,0.0022,0.00148,0.05126,1,752,40,1,208,42,3.5191199999999996,174.73593,-1.17159,2
29813,13.5004,13.4627,15.3643,14.0792,13.6494,0.00075,0.00162,0.00307,0.00082,0.0007099999999999999,0.051460000000000006,1,752,40,1,208,47,2.58013,174.74964,-1.14588,0
29814,14.2089,13.4722,19.3656,16.8644,15.5254,0.00108,0.00165,0.05167000000000001,0.00372,0.00179,0.0507,1,752,40,1,208,48,1.01581,174.74367,-1.14401,0
29815,19.7256,19.8231,22.2709,20.6727,20.0738,0.08391,0.29551,0.7408100000000001,0.09792000000000001,0.06452000000000001,0.05011,1,752,40,1,208,49,1.1747299999999998,174.74005,-1.14073,2
29816,20.0521,19.6204,21.5101,21.4525,20.7949,0.15782000000000002,0.36094,0.5551699999999999,0.28670999999999996,0.125,0.05177999999999999,1,752,40,1,208,50,1.18329,174.7495,-1.1522700000000001,0
29817,20.4023,20.3169,23.0442,22.0557,21.2669,0.15385,0.42776000000000003,1.36301,0.31090999999999996,0.19464,0.051910000000000005,1,752,40,1,208,51,2.6490299999999998,174.75083999999998,-1.15151,1
29818,21.3305,22.4751,23.3755,26.0904,23.3715,0.3173,2.00799,1.70208,1.6214600000000001,1.2283,0.050230000000000004,1,752,40,1,208,52,2.56814,174.7393,-1.14435,0
29819,18.5847,28.2583,20.2865,31.076999999999998,29.4361,0.15462,0.26253000000000004,1.0556299999999998,0.17941,0.60233,0.05112,1,752,40,1,208,53,0.45433999999999997,174.74567,-1.1476600000000001,1
29820,20.983,22.7123,27.1579,26.9018,22.2642,0.23143000000000002,2.0928,0.48993000000000003,0.84998,0.47463999999999995,0.05201,1,752,40,1,208,54,0.3942,174.75215,-1.15041,1
29821,19.9991,26.410999999999998,21.8909,28.299,21.3763,0.23051,0.59183,1.89185,0.95219,0.8285600000000001,0.05134,1,752,40,1,208,55,1.18239,174.75184,-1.14188,0
29822,16.0001,15.9143,18.4504,16.799,16.1976,0.00317,0.008790000000000001,0.02421,0.0035700000000000003,0.00271,0.05425,1,752,40,1,208,57,2.95229,174.74951000000001,-1.1864700000000001,0
29823,17.4228,17.453,18.8117,17.8945,17.5405,0.01085,0.036680000000000004,0.03589,0.00885,0.00805,0.051289999999999995,1,752,40,1,208,58,1.95727,174.75996,-1.13164,0
29824,11.8561,11.8175,13.4671,12.4132,11.9915,0.00037,0.00073,0.00123,0.00037999999999999997,0.00033,0.05634,1,752,40,1,208,61,1.5909,174.76629,-1.18387,0
29825,17.8444,17.7642,20.1946,18.7966,18.1076,0.01461,0.044660000000000005,0.11297,0.01784,0.01227,0.057510000000000006,1,752,40,1,208,62,3.4841800000000003,174.77337,-1.18662,2
29826,18.9636,18.3106,21.6138,19.8692,18.8908,0.29944,0.11455,1.97941,1.27903,4.27819,0.05669,1,752,40,1,208,63,1.4425700000000001,174.76592,-1.18831,2
29827,18.1105,18.3859,23.2412,20.355,18.9805,0.16585,0.19244,5.3129,0.25768,0.11562,0.05645,1,752,40,1,208,64,3.7755400000000003,174.76372,-1.18898,2
29828,19.4428,19.0851,22.4667,21.5509,19.9939,0.08073,0.20281,1.1431799999999999,0.3018,0.08636,0.057929999999999995,1,752,40,1,208,65,2.33722,174.77393999999998,-1.19056,2
29829,23.3119,22.6329,24.5276,23.8655,22.9689,2.69103,2.07625,3.5879300000000005,1.48841,1.13919,0.05706,1,752,40,1,208,66,0.86313,174.76871,-1.18835,0
29830,22.2183,21.4596,23.4921,23.947,21.7728,0.71011,1.13027,1.86791,1.95228,0.30730999999999997,0.05571,1,752,40,1,208,67,2.61559,174.76223000000002,-1.18285,1
29831,19.6895,24.7989,23.8564,27.8133,20.8336,0.27741,2.6431400000000003,9.13734,1.47545,0.31787,0.05656,1,752,40,1,208,68,2.96544,174.77126,-1.17908,0
29832,20.7133,21.4492,26.1813,22.7542,21.5708,0.24233000000000002,1.45279,1.49922,0.76232,0.33710999999999997,0.0574,1,752,40,1,208,69,2.02376,174.77097,-1.1888100000000001,0
29833,20.3565,22.8088,22.4128,22.205,21.873,0.16958,2.71953,1.01073,0.47381,0.43366000000000005,0.05708,1,752,40,1,208,70,0.75503,174.77238,-1.18331,2
29834,20.8022,22.8039,21.951,25.0694,21.8034,0.25892,2.71932,0.6695800000000001,3.19115,0.41441000000000006,0.05769,1,752,40,1,208,71,1.00963,174.77152,-1.1910399999999999,0
29835,20.7561,24.6388,22.4599,25.9029,22.2747,0.18875,0.7459100000000001,0.812,1.82535,0.48093,0.055420000000000004,1,752,40,1,208,72,0.9446899999999999,174.76335,-1.1777,1
29836,22.0905,22.3596,23.5981,24.3963,22.0774,0.64298,1.9404299999999999,2.00717,2.07068,0.40446,0.05765,1,752,40,1,208,73,1.4750299999999998,174.77233,-1.18964,0
29837,13.352,13.1976,15.5856,14.2207,13.65,0.00214,0.00633,0.013909999999999999,0.00256,0.0023899999999999998,0.04542,1,752,40,1,208,77,1.6176700000000002,174.63863999999998,-1.18449,2
29838,21.9393,22.563000000000002,23.5177,21.791999999999998,21.6459,0.6764899999999999,1.68575,1.8423200000000002,0.33275,0.38906999999999997,0.04555,1,752,40,1,208,79,2.84892,174.6395,-1.17947,0
29839,24.3272,22.6463,21.4562,22.9719,23.6286,3.7889800000000005,2.08075,0.41206000000000004,1.16052,2.2204900000000003,0.04553,1,752,40,1,208,80,0.9682700000000001,174.63761,-1.1804299999999999,2
29840,19.8568,21.028000000000002,20.8796,20.4035,19.9184,0.80909,2.2242599999999997,0.3512,0.46246000000000004,0.59206,0.04539,1,752,40,1,208,81,0.79181,174.63708,-1.18477,2
29841,22.2485,20.0249,22.0221,22.3427,22.5169,1.31987,0.47462,0.8886200000000001,0.8290700000000001,1.09566,0.04555,1,752,40,1,208,82,1.8277900000000002,174.64119,-1.17878,2
29842,22.9484,21.3587,21.1231,21.3487,22.359,5.41175,2.46906,0.54862,0.73006,2.65128,0.04547,1,752,40,1,208,83,1.00539,174.64071,-1.18365,2
29843,21.2033,21.8771,21.8145,21.2247,21.1516,1.22932,2.5360400000000003,0.8684200000000001,0.7198,0.9295200000000001,0.045489999999999996,1,752,40,1,208,84,1.90671,174.63983000000002,-1.18245,2
29844,17.832,17.8016,19.1986,18.3162,17.9521,0.01484,0.04795,0.047889999999999995,0.01206,0.01096,0.04556,1,752,40,1,208,88,1.7653299999999998,174.64117,-1.16501,0
29845,17.4857,17.1043,21.9425,19.6372,18.1794,0.01026,0.02345,0.50431,0.03465,0.01238,0.04501,1,752,40,1,208,90,2.36345,174.64206000000001,-1.09484,2
29846,20.5381,19.7813,25.021,22.7702,21.0746,0.16245,0.27158000000000004,2.6051,0.5926600000000001,0.17983,0.04502,1,752,40,1,208,91,2.02753,174.64252,-1.09669,2
29847,18.3626,18.2499,21.0816,19.5943,18.6628,0.02136,0.06333,0.22773000000000002,0.03252,0.018080000000000002,0.04498,1,752,40,1,208,92,3.47654,174.65375,-1.10144,0
29848,17.8857,17.861,19.9925,18.5742,18.0999,0.014240000000000001,0.045489999999999996,0.08666,0.013730000000000001,0.011340000000000001,0.044239999999999995,1,752,40,1,208,93,2.41371,174.65455,-1.07735,0
29849,17.0996,16.4324,21.5718,19.5994,18.3016,0.00759,0.013090000000000001,0.35912,0.03322,0.013590000000000001,0.04553,1,752,40,1,208,94,1.01581,174.65581,-1.14065,0
29850,18.6952,18.7521,20.5527,19.5433,18.937,0.02995,0.10424000000000001,0.1465,0.03238,0.02408,0.04519,1,752,40,1,208,95,2.16445,174.65717,-1.1169799999999999,2
29851,18.799,18.62,19.9849,19.1253,18.8932,0.0301,0.08528999999999999,0.08217999999999999,0.02115,0.02192,0.04519,1,752,40,1,208,96,2.36111,174.67068999999998,-1.1188,0
29852,18.5759,18.4262,20.8597,19.4635,18.8224,0.02535,0.07359,0.18473,0.028860000000000004,0.02061,0.04792,1,752,40,1,208,97,2.33328,174.68585,-1.21266,2
29853,16.5985,16.4511,19.4072,17.612000000000002,16.8494,0.00487,0.01326,0.05194,0.0063100000000000005,0.004229999999999999,0.046360000000000005,1,752,40,1,208,99,3.5528800000000005,174.69011,-1.14655,0
29854,14.8543,14.5453,19.2481,16.6306,15.3666,0.00146,0.0031100000000000004,0.045380000000000004,0.0031,0.00158,0.04518,1,752,40,1,208,101,3.8121199999999997,174.70789,-1.0892899999999999,2
29855,16.9865,16.4961,22.0555,19.4602,17.8849,0.00692,0.01431,0.5815,0.03055,0.00972,0.04757,1,752,40,1,208,103,2.7989,174.70809,-1.15723,0
29856,18.8089,18.6384,21.9626,19.7348,19.0296,0.03567,0.1028,0.57393,0.04236,0.02578,0.047760000000000004,1,752,40,1,208,104,3.2788699999999995,174.71056000000002,-1.15598,2
29857,24.6367,21.1724,23.1351,24.5355,24.0473,0.96309,0.36846,0.57897,0.9323,0.785,0.04734,1,752,40,1,208,105,0.33371,174.70615,-1.15667,1
29858,17.0727,16.4783,22.5175,19.516,18.0708,0.00719,0.013519999999999999,0.8321799999999999,0.030789999999999998,0.011040000000000001,0.04703,1,752,40,1,208,106,2.15878,174.71102,-1.1398,0
29859,17.612000000000002,17.5517,19.4729,18.2843,17.8162,0.01126,0.03468,0.05499,0.0108,0.00896,0.04222,1,752,40,1,208,108,2.07337,174.71124,-1.04998,0
29860,21.6359,20.4853,22.2322,22.5504,21.4174,0.48100000000000004,0.54927,0.7599899999999999,0.80918,0.21788000000000002,0.04243,1,752,40,1,208,109,1.3319299999999998,174.71171999999999,-1.05237,1
29861,16.9469,16.7295,20.3072,18.1568,17.2693,0.00643,0.016890000000000002,0.11473,0.00968,0.0058200000000000005,0.04365,1,752,40,1,208,114,3.47201,174.73944,-1.06395,0
29862,18.602999999999998,18.6274,19.8293,18.8393,18.6699,0.027360000000000002,0.09308,0.07703,0.017759999999999998,0.01848,0.048760000000000005,1,752,40,1,208,115,2.75946,174.74706,-1.11531,0
29863,18.2168,17.9435,22.2705,19.7277,18.623,0.0186,0.048060000000000005,0.65993,0.03664,0.01775,0.0455,1,752,40,1,208,116,3.7458699999999996,174.74701000000002,-1.0824200000000002,0
29864,19.0975,19.0204,20.5474,19.5588,19.2543,0.03993,0.12559,0.13725,0.031089999999999996,0.030010000000000002,0.0436,1,752,40,1,208,118,2.1473400000000002,174.75611999999998,-1.06098,0
29865,16.9569,16.5791,20.070999999999998,18.265,17.3797,0.01287,0.02877,0.18235,0.02129,0.01142,0.049280000000000004,1,752,40,1,208,119,0.95629,174.75824,-1.1085,2
29866,17.2447,16.6932,21.5699,19.6944,18.2724,0.008490000000000001,0.01678,0.36680999999999997,0.03709,0.0135,0.04267,1,752,40,1,208,120,1.92775,174.75948,-1.04935,0
29867,18.0609,18.0559,19.8981,18.6184,18.1856,0.016819999999999998,0.05532,0.0822,0.01459,0.01256,0.05429,1,752,40,1,208,121,2.60275,174.77026999999998,-1.15147,0
29868,18.7716,18.3216,21.5697,20.9388,19.6518,0.031810000000000005,0.06677000000000001,0.34889000000000003,0.10987999999999999,0.04413,0.04356,1,752,40,1,208,125,1.5634,174.64227,-1.04893,0
29869,18.2047,17.4896,21.7115,20.9571,19.3602,0.02279,0.03733,0.43846999999999997,0.11477000000000001,0.03707,0.04492,1,752,40,1,208,126,1.01581,174.64726000000002,-1.09226,0
29870,19.1977,18.6937,22.2435,20.3343,19.4204,0.04747,0.10388,0.69138,0.06763999999999999,0.03622,0.04541,1,752,40,1,208,127,2.28187,174.64729,-1.13242,2
29871,18.5972,18.2023,21.8955,20.7986,19.4797,0.03084,0.06984,0.54911,0.11077999999999999,0.037989999999999996,0.044539999999999996,1,752,40,1,208,128,1.79488,174.65433000000002,-1.0856700000000001,0
29872,16.7632,15.8387,22.2864,19.9126,18.4055,0.00626,0.00811,0.6774,0.04386,0.014730000000000002,0.04557,1,752,40,1,208,130,2.13835,174.65521999999999,-1.1497700000000002,0
29873,19.9339,19.5485,24.9289,21.3011,20.5692,0.14390999999999998,0.29969,3.6852099999999997,0.22071,0.15007,0.04558,1,752,40,1,208,131,2.92856,174.65671,-1.1485299999999998,2
29874,18.6369,18.1539,23.906,20.8263,19.5871,0.02785,0.05956,2.40255,0.10201,0.04189,0.04501,1,752,40,1,208,133,3.24932,174.68183,-1.10809,0
29875,19.1657,19.1141,21.5686,19.8251,19.3191,0.04275,0.13723,0.34663,0.03961,0.03165,0.04244,1,752,40,1,208,134,3.0514900000000003,174.68964,-1.04995,0
29876,18.3441,17.8883,22.2031,20.9322,19.2859,0.02392,0.052129999999999996,0.72975,0.1229,0.03525,0.04406,1,752,40,1,208,135,1.3972,174.69097,-1.06984,0
29877,18.8001,18.4268,23.7231,20.7284,19.3997,0.03445,0.08392000000000001,2.30904,0.09922,0.03778,0.05124,1,752,40,1,208,136,3.21639,174.71299,-1.22157,2
29878,18.6424,18.1519,22.3587,20.8296,19.4286,0.02769,0.0592,0.73522,0.10149,0.03598,0.05265,1,752,40,1,208,138,1.45484,174.73086,-1.203,2
29879,17.7414,17.0012,21.3656,20.4344,19.0815,0.013030000000000002,0.02138,0.2963,0.07007000000000001,0.02628,0.043160000000000004,1,752,40,1,208,140,1.01581,174.74464,-1.05815,0
29880,19.1525,19.3046,20.8487,19.7949,19.3183,0.04519,0.17539000000000002,0.19622,0.04143,0.0329,0.052360000000000004,1,752,40,1,208,141,1.20526,174.74791000000002,-1.16449,2
29881,20.1825,19.9309,21.614,21.3603,20.6009,0.12428,0.33674,0.41768,0.18394000000000002,0.11613,0.0452,1,752,40,1,208,150,0.30344,174.63721,-1.1111799999999998,1
29882,20.6853,19.8026,21.8257,20.6594,20.6889,0.16337000000000002,0.29436,0.41357,0.08557000000000001,0.1138,0.04357,1,752,40,1,208,151,2.32994,174.64609,-1.05223,1
29883,25.219,24.6471,22.5783,24.1049,25.0911,1.12509,0.57268,0.5657300000000001,1.03005,2.85558,0.04435,1,752,40,1,208,152,0.36172,174.64688999999998,-1.07473,1
29884,24.2842,22.8883,22.3572,23.4295,24.6105,1.73341,1.35076,0.58491,0.54262,1.1950399999999999,0.04542,1,752,40,1,208,153,0.36357,174.64943,-1.13313,1
29885,24.5243,22.3283,22.3122,25.3754,25.2817,0.59185,0.45843999999999996,0.18397,0.60778,0.50977,0.04389,1,752,40,1,208,154,0.45671999999999996,174.65382,-1.0672,0
29886,20.7074,20.8131,21.5625,20.9701,20.6032,0.1683,0.61562,0.35658,0.10704000000000001,0.09787,0.04568,1,752,40,1,208,155,1.50278,174.6557,-1.17079,1
29887,25.6926,23.2159,23.2896,24.6283,25.6989,0.8962700000000001,6.08975,1.2316200000000002,2.28577,1.04506,0.04566,1,752,40,1,208,156,1.59123,174.65585,-1.2058,0
29888,20.0911,21.4403,20.9104,20.7797,20.0915,0.10807,1.31495,0.21101999999999999,0.10213,0.066,0.04535,1,752,40,1,208,157,1.22573,174.6575,-1.12876,1
29889,24.7692,23.1206,22.8648,26.3044,24.1806,0.99319,0.79972,0.46442,0.55528,0.82657,0.04604,1,752,40,1,208,158,0.33371,174.66326,-1.20577,1
29890,24.9551,22.1965,22.695,24.7496,25.1465,0.9457,0.73569,0.38802,0.9133100000000001,0.8324299999999999,0.04616,1,752,40,1,208,159,1.59123,174.6662,-1.20702,0
29891,19.5588,19.3806,21.9559,20.4256,19.811,0.06387000000000001,0.18172,0.51279,0.07044,0.05118,0.04487,1,752,40,1,208,160,2.34163,174.66756,-1.0987,2
29892,20.5656,19.1452,20.1931,29.304000000000002,24.5153,0.38588,0.56665,0.39649,0.37938,9.03701,0.04634,1,752,40,1,208,161,0.74341,174.66877,-1.2057799999999999,1
29893,21.9225,21.0091,22.3413,22.5769,22.2167,0.35470999999999997,0.5102800000000001,0.46841000000000005,0.44566999999999996,0.45676000000000005,0.04623,1,752,40,1,208,162,1.02473,174.67148999999998,-1.21339,0
29894,26.5531,22.8253,22.0984,23.1825,23.9188,0.68509,1.71928,0.52222,0.8988,1.56094,0.04556,1,752,40,1,208,163,0.35429,174.67428,-1.13704,1
29895,19.6742,19.4114,21.0814,20.0282,19.7939,0.07082999999999999,0.18854,0.23158,0.04916,0.04991,0.04437,1,752,40,1,208,165,2.34618,174.67777,-1.08345,1
29896,20.0612,19.8848,21.1703,20.5233,20.1371,0.09899,0.28423000000000004,0.27764,0.0784,0.06913,0.04693,1,752,40,1,208,166,2.40176,174.68708999999998,-1.17935,0
29897,26.2572,23.8852,22.2882,25.4727,25.1152,0.61347,0.8541799999999999,0.45003000000000004,2.1729700000000003,1.4857200000000002,0.04526,1,752,40,1,208,167,0.33371,174.68876,-1.1131,1
29898,18.7344,18.8171,20.3195,19.8744,19.1128,0.048510000000000005,0.17923,0.19676,0.06923,0.042539999999999994,0.04616,1,752,40,1,208,168,1.02155,174.69146999999998,-1.1371799999999999,2
29899,19.3156,19.1545,21.0624,19.9911,19.4208,0.06527999999999999,0.19013,0.29370999999999997,0.06113,0.0465,0.04342,1,752,40,1,208,169,1.87575,174.69487,-1.0616,2
29900,20.1617,19.8295,20.9963,20.6971,20.2173,0.12752,0.30512,0.26153000000000004,0.09971000000000001,0.07622999999999999,0.04283,1,752,40,1,208,172,1.0191299999999999,174.70226,-1.05552,1
29901,20.9802,20.3995,22.6573,22.4932,21.0742,0.29625999999999997,0.58594,1.21796,0.60507,0.20588,0.04289,1,752,40,1,208,173,1.3274,174.70081000000002,-1.05606,2
29902,21.7938,20.575,21.1688,27.6219,21.7504,0.77409,0.85282,0.25176,0.72058,0.47576,0.04997,1,752,40,1,208,176,1.0601,174.70682,-1.20704,0
29903,25.0926,22.8784,22.771,25.2577,22.9591,1.11296,1.17921,0.58975,1.3047799999999998,0.48703,0.044000000000000004,1,752,40,1,208,177,0.33371,174.70987,-1.0687200000000001,1
29904,22.3124,20.7641,20.4341,26.969,26.509,1.8826599999999998,1.54436,0.20331,1.9880799999999998,2.22425,0.04693,1,752,40,1,208,178,0.33371,174.71024,-1.13697,1
29905,19.8197,19.6673,21.5102,22.066,20.2159,0.10496,0.31427,0.5144,0.40968000000000004,0.11204000000000001,0.05094,1,752,40,1,208,179,1.0234299999999998,174.71358999999998,-1.21403,2
29906,19.839000000000002,20.3568,22.0033,21.2587,20.0264,0.14386,0.78843,0.96039,0.27128,0.09813,0.0502,1,752,40,1,208,180,0.30876,174.71408,-1.19665,2
29907,23.8871,24.7585,25.0787,24.5691,23.5376,2.30706,0.67083,2.4662,2.21062,1.38975,0.04695,1,752,40,1,208,181,1.08636,174.71426,-1.1302299999999998,1
29908,25.6073,22.451999999999998,22.4569,25.7024,24.7432,1.21561,1.04683,0.54894,1.19737,13.493129999999999,0.05115,1,752,40,1,208,182,0.33371,174.71883,-1.20704,1
29909,25.3023,22.9008,22.7603,24.1683,26.0264,1.05914,1.2938399999999999,0.64741,1.30759,0.8382799999999999,0.04615,1,752,40,1,208,183,1.37595,174.72034,-1.10474,1
29910,18.8934,17.9276,19.4775,18.9156,18.9117,0.14387,0.18797,0.22662,0.06882,0.06326,0.04792,1,752,40,1,208,185,2.39085,174.72926,-1.12626,1
29911,19.7824,21.4916,21.2709,21.5164,20.6634,0.1309,1.936,0.38804,0.38756,0.14051,0.047830000000000004,1,752,40,1,208,186,0.62149,174.72923,-1.12523,2
29912,18.9508,18.5974,20.4217,19.7639,19.1726,0.05421,0.13377999999999998,0.19945,0.06283,0.0471,0.05461,1,752,40,1,208,187,1.50221,174.73638,-1.2195200000000002,2
29913,21.4919,21.463,21.9647,26.6486,23.8976,0.4601,1.0036399999999999,0.49605,1.38965,1.58228,0.0543,1,752,40,1,208,188,1.8323200000000002,174.74043,-1.20589,0
29914,20.3553,20.2822,21.5876,21.03,20.8461,0.13582,0.3909,0.36646,0.11647,0.12422000000000001,0.054310000000000004,1,752,40,1,208,189,1.12341,174.7528,-1.18161,2
29915,19.7885,20.0491,20.7098,20.5005,20.1808,0.08383,0.35972,0.17848,0.08118,0.0712,0.05011,1,752,40,1,208,190,1.22658,174.75316999999998,-1.12495,1
29916,24.4075,22.2709,22.0423,25.7164,24.7115,1.18214,0.88059,0.27355999999999997,0.94704,1.1092,0.05752,1,752,40,1,208,191,1.4671100000000001,174.76129,-1.20577,1
29917,20.08,20.1984,21.4176,20.4723,20.1018,0.11135999999999999,0.41897,0.34565,0.08048,0.06589,0.04539,1,752,40,1,208,192,2.17772,174.77299,-1.07085,2
29918,20.368,21.2192,21.2889,20.7512,20.6933,0.14204,0.91886,0.3076,0.09258999999999999,0.11110999999999999,0.04591,1,752,40,1,208,193,1.946,174.78212,-1.07264,1
29919,20.3141,20.6229,21.5447,20.7789,20.6249,0.16043,0.69743,0.43173999999999996,0.11874000000000001,0.1069,0.051329999999999994,1,752,40,1,208,194,1.51835,174.78367,-1.1070200000000001,2
29920,20.6932,20.1301,22.0309,21.7946,21.4954,0.17640999999999998,0.35634,0.5424100000000001,0.24255,0.23426,0.04505,1,752,40,1,208,204,1.70973,174.63631999999998,-1.09136,2
29921,24.3189,22.6336,26.0882,23.0164,23.1398,1.34464,1.0903,0.64479,0.37540999999999997,0.56298,0.04555,1,752,40,1,208,205,2.43922,174.63631999999998,-1.15747,0
29922,21.5807,21.2454,22.7655,22.1681,22.074,0.30446,0.67889,1.5145600000000001,0.24935,0.29765,0.04513,1,752,40,1,208,206,0.93709,174.6404,-1.10901,0
29923,21.9423,22.8135,26.1176,22.0887,22.3905,0.5384899999999999,2.10252,2.80449,0.29946999999999996,0.5583100000000001,0.04507,1,752,40,1,208,209,2.5761700000000003,174.64388,-1.2082,0
29924,20.5738,22.2697,27.0989,25.8709,20.6703,0.13749,1.77033,0.45123,2.02082,0.09471,0.04545,1,752,40,1,208,211,3.79231,174.64684,-1.1956200000000001,1
29925,21.0443,19.9822,24.6719,21.3442,24.7552,0.27918000000000004,0.28746,2.37527,0.13777999999999999,2.00136,0.04542,1,752,40,1,208,212,2.68477,174.64614,-1.19526,0
29926,19.301,19.0416,22.2513,21.7549,19.912,0.0569,0.1515,0.74652,0.26561,0.06232000000000001,0.04456,1,752,40,1,208,213,1.4470399999999999,174.64699,-1.08087,2
29927,21.5792,20.915,28.2492,22.8443,23.0262,0.32659,0.59404,0.21285,0.51712,0.81221,0.04556,1,752,40,1,208,215,2.3911700000000002,174.64854,-1.1716600000000001,1
29928,20.0222,19.678,21.6192,24.7958,20.5812,0.13504000000000002,0.32932,0.5595399999999999,3.5367800000000003,0.10507999999999999,0.0452,1,752,40,1,208,216,1.2961799999999999,174.65012,-1.21307,1
